sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,139.52509000351347,0.16309675747414704,0.030952204080558515,25.12973444305895,26.18734713253581,28.231134123585356,0.5194316331069465,7.762725502063901,0.09678431925344755,0.15969548393315441,0.8402986848462111,0.8615965462702285,0.917071069889515,0.9542129955245444,1.066391820972085,0.4599040802501114,0.2729954063673007,0.6426278094505388,0.12396802535735353,0.6522812199163935,0.07966530057730495,0.21215389754546332,5.49687903452822,0.22146371397622744,5.515133480025224,0.25843876685602657,0.7415612331439734,0.01825444549700345,0.05237909651789404,True,ok,10,ok
2,178.9320804752299,0.21808991596742178,0.030184064658522913,35.90521089256604,66.14170636680616,10.81613676082575,0.04099799331942213,0.8725661351645991,0.016428280054041056,0.24921487199538528,0.7507822047544201,0.9304979141382046,0.9577675686198629,0.9831337678933437,1.0144886744008736,0.21036806409448364,0.5207101073531094,0.7708159987973129,0.24193699553470457,0.7288483984067644,0.18648890685910433,0.17165452885615542,7.185700917292657,0.1656439337386668,7.215300203120624,0.3814421166094212,0.6185578833905788,0.029599285827968044,0.0479990824148244,True,ok,10,ok
3,125.42143269451994,0.25671923629962756,0.029977516984340938,50.17345726787619,37.7822600089735,66.54790784736672,0.7037179489410424,2.92376595273618,0.009310946512548358,0.15513309905310774,0.8448560136568731,0.8630813574135334,0.9078695312106597,0.9581895692118755,1.0191657938712055,0.4589425863528189,0.28637124943833475,0.6214752532474955,0.10484788173705992,0.5709622750625166,0.06516036385500278,0.16237771471539492,9.503866616014438,0.15518892844410065,9.623046536986093,0.6869475960538592,0.31305240394614076,0.11917992097165589,0.054312091601471636,True,ok,10,ok
4,90.52174657065927,0.2924830851321805,0.024967579022285136,47.73705304847467,73.25428214106296,96.62483732873953,0.11075489619983177,3.8556657812363397,0.042992681038725486,0.1747847479641575,0.8251976684494094,0.8789633575936308,0.9295639385686967,0.9659663407556085,1.0369843919033337,0.42408861833191713,0.20429295463201427,0.643342268948764,0.07101234893044744,0.3352313681900838,0.04568524568429539,0.1779408982842356,5.981543262883299,0.1721536308979853,6.03075813801064,0.4747784177579023,0.5252215822420977,0.049214875127340456,0.05444374389698928,True,ok,10,ok
5,131.74233532581675,0.12467388125659114,0.014665675259401868,48.36913302990149,47.55335073596815,27.00473363114364,0.20758283606871342,8.67563001065694,0.07664146271855954,0.22736616826141404,0.7726256717408629,0.8786711167973185,0.9301528259432115,0.9652628200139921,1.0590604741152683,0.40893391234724197,0.22839087191292717,0.7282412017718611,0.07896345644275655,0.2683205005779429,0.05750444241593305,0.19427638373659512,9.806593778885027,0.20432366404592078,9.828439906838152,0.3159251061547192,0.6840748938452808,0.021846127953124572,0.04730357723816144,True,ok,10,ok
6,123.41993212632383,0.2596434724100575,0.029368998592123476,48.929688736866865,28.590401413956133,32.88863046551469,0.6294000431973837,2.7427793380932757,0.06537990520745345,0.1790444216939569,0.8209490857748896,0.870795856584356,0.918210837538677,0.9553735734110025,1.0425402919107187,0.42170990865549535,0.3309854321335126,0.6513185988246722,0.11665632314445153,0.5348696612344174,0.07598043293448235,0.15357780606327945,9.986755559466808,0.14716999402051775,10.132025425458332,0.7339493638507466,0.2660506361492534,0.14526986599152433,0.05265913721565864,True,ok,10,ok
7,96.57960189872118,0.2739099605389935,0.019311859925027382,28.069618388331428,35.621134490897816,44.932588969542714,0.07952915548897166,7.831282933278814,0.05915610003396379,0.2268022744091184,0.7731857399539723,0.8812304260864938,0.9323571733401472,0.9684066392949418,1.050575497606937,0.4100642880514669,0.2631711063331992,0.7009976561299908,0.07603913513948334,0.2592093414071527,0.05330325550692944,0.14923894697726936,9.52339549373955,0.14519968339404699,9.64604805602182,0.709588392874689,0.290411607125311,0.12265256228227024,0.050197731654161575,True,ok,10,ok
8,99.41602665636744,0.21427522961324014,0.02083883788253739,30.52318200632036,52.941400463004584,54.50614709038356,0.032827178950383645,8.207970739673726,0.03235464013016024,0.20392918558372064,0.7960580176799297,0.8833623088509259,0.932047765587996,0.9725688715902019,1.0396784307045253,0.40778264513557827,0.21139878341487645,0.6899735322708881,0.07594406394574271,0.29643666454278744,0.0523993940556503,0.19547050003364025,4.922895893475747,0.2008296460060552,4.944348696194565,0.29672279553661207,0.7032772044633879,0.02145280271881803,0.0508463365502814,True,ok,10,ok
9,71.12026067650905,0.26995359916790923,0.02922338915920055,35.23806863505884,25.955036606248242,12.325099489925913,0.24806238805939781,7.43714803849309,0.08867626871042607,0.20881306727912352,0.7911827542230726,0.89081274463956,0.9374309436050836,0.9664689295061156,1.0603898451910119,0.35231195975075025,0.24229202377105324,0.6930207033231974,0.07800951609656538,0.29556842190526217,0.05406220971114403,0.1690660999612723,6.757931002992304,0.1687823044545441,6.804709475027563,0.4739993245155345,0.5260006754844655,0.04677847203525826,0.05191042817165581,True,ok,10,ok
10,141.5184876226768,0.2670783668390103,0.019804879505620435,23.963332566949234,54.47856647056922,2.5584016182024207,0.0012764384384829708,3.3249219783042516,0.04662512990606606,0.19215185918273742,0.8078470100737714,0.9426274459778536,0.9675786823642516,0.9860984890317056,1.0303814846229071,0.1530148778017616,0.31030751798869527,0.7148171674166609,0.09680322567603962,0.4069788165040186,0.06919660757454242,0.15379704731029764,10.29622551420772,0.14710330045309966,10.438894451056111,0.7325667782509475,0.2674332217490525,0.1426689368483915,0.05208318826028893,True,ok,10,ok
