sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,85.92692171549498,0.14379121392506652,0.025388031567241835,56.97416989766376,54.38816520871721,39.1730587654451,0.13044791808842393,5.5656845366203145,0.034538620826728365,0.2125040827411399,0.7874863819446947,0.8903635287951329,0.9347705895364672,0.9715520492878783,1.0346761322996292,0.3725767783954565,0.2533072054170203,0.7174957587895329,0.08333018538081424,0.30878673467053086,0.05978905458987975,0.17624471512246964,13.621097927563287,0.1707740012459434,13.77008263017969,0.7572955653782107,0.24270443462178926,0.14898470261640212,0.04774786710622096,True,ok,10,ok
2,96.36186286616808,0.23503379159195942,0.015477928071054504,22.93686514000427,25.7540317810593,35.67460699580435,0.5265504847273851,7.571508739457747,0.00868728156835437,0.2105821513536085,0.7894086305006656,0.8710009055881368,0.9148256304015581,0.9660207374929384,1.0268572574461245,0.43221501503859666,0.20780973686635765,0.6862888951237999,0.056456750735913275,0.21162997508829817,0.038745641084829696,0.14770202815863315,11.797660756404966,0.1450759181046045,11.988535930160733,0.7933298673124017,0.20667013268759826,0.19087517375576715,0.04972483592545576,True,ok,10,ok
3,177.13801745263655,0.24814320482708563,0.011059919013557191,31.131948895565078,37.23516539335612,77.55192211286723,0.19631774147529182,5.62104774378477,0.08732359127914623,0.21509929887685225,0.7848827669526784,0.8673901226947835,0.9251850369166184,0.9583551327149589,1.0599930655857002,0.4602573250867309,0.2602162633461666,0.6842238354950141,0.07575237074554671,0.2763922234947609,0.051831577659358266,0.1473549643071081,10.838582340397497,0.1441983535057756,11.005574197847302,0.7699536266159074,0.23004637338409262,0.1669918574498053,0.049893746666076676,True,ok,10,ok
4,118.72841035443074,0.22188747988923713,0.02499182022005137,64.19521090141785,28.05980343332277,88.81400276370007,0.14018645406078678,2.196783564846101,0.0018983912420179891,0.2001982326010656,0.7997835174717849,0.8892486562223781,0.9315409510146528,0.9718464226258762,1.0149935061231208,0.38504320208680776,0.3311203345619775,0.6891726033297569,0.10678485637137748,0.42656212397190685,0.0735931974616564,0.14866194600154758,12.264986523808052,0.14419796810550553,12.4407973403401,0.7779224171092831,0.22207758289071688,0.17581081653205005,0.05018963372538484,True,ok,10,ok
5,104.5290265649526,0.13680476585707582,0.029581993663516104,67.09832337962294,30.860715209386726,19.35040396028241,0.5312221413425743,5.754453867495881,0.0393671530769616,0.16989993525595484,0.8300957090640556,0.8809176167472903,0.9230839092759857,0.9644924770813611,1.0357528851890365,0.38541798634425023,0.283229546531384,0.6718145739187269,0.09443347954647269,0.4613704911847613,0.06344178782517636,0.16055245501469106,16.484202096189488,0.15832292664662267,16.61296505647203,0.719012736377765,0.28098726362223503,0.12876296028254477,0.05032004307456611,True,ok,10,ok
6,179.26119784648574,0.22442931099741134,0.02905692008211129,33.8033912455653,70.12906516062566,63.43998131681848,0.1529578900042471,9.172156235476422,0.03556079934049094,0.2277626435856996,0.7722207820377657,0.8718774023933679,0.9237404272497258,0.9682762476561155,1.0433729462512555,0.4483652382235126,0.4974167691909095,0.7039329610847381,0.21325895165594186,0.722993940788794,0.15012000531699418,0.15167923953190204,10.540886539859219,0.1416645773438023,10.632319265514955,0.6507713403090705,0.34922865969092953,0.09143272565573583,0.04906627912881988,True,ok,10,ok
7,121.64943368659422,0.2804814581051821,0.02811454092533052,20.186756107713123,27.39195082995746,22.710843059649328,0.8424266461220284,8.885512151305353,0.03312834863267699,0.19206300392205547,0.8079307655859479,0.8558163321721721,0.9028929248452349,0.9568202994118723,1.0395386940433857,0.471880242710153,0.3334941137558436,0.6503623929059498,0.11807452105002142,0.49667526649524985,0.07679122805131587,0.15347139093912293,8.75803988537994,0.14730055632292552,8.881480876235806,0.7017644583007047,0.29823554169929534,0.12344099085586516,0.052459896394499037,True,ok,10,ok
8,123.83576572182852,0.16977779380069383,0.02096359094242344,48.359928805547746,42.15925684141715,80.7035069566824,0.094678381190567,8.260813182127123,0.019657329081883945,0.2467836178392765,0.7531944019013277,0.875340734506591,0.9254156013828262,0.9708329679466157,1.034908013715637,0.44055917779952436,0.33944039668425424,0.7349126475540279,0.11516594520596246,0.35146020141782436,0.08463690969937597,0.16470556846802023,10.964407263498778,0.16709671970048812,11.003141755620739,0.45185025199613904,0.548149748003861,0.03873449212196154,0.04698968740619885,True,ok,10,ok
9,114.9096180124079,0.30782368207171645,0.028811534485832145,37.68314485753518,71.33541186975958,94.27819848413758,0.3005435786614965,4.899629668583023,0.03875519004521239,0.19627946116165967,0.8037010113345754,0.8679213975613019,0.9196947421169548,0.9619890473931233,1.0371127287109345,0.45903261337746515,0.323319874844935,0.6547637985944601,0.1168148704370938,0.4782715904320198,0.07648614829971125,0.16007879635886932,7.5690142108354515,0.1476186025048264,7.725717160671751,0.7486230021492583,0.25137699785074175,0.1567029498362996,0.052618630433627245,True,ok,10,ok
10,134.06291479101623,0.20559956991285966,0.02162195258122608,60.67196777205495,53.45284673973704,74.5756284146968,0.2905666878726189,3.4424040182657647,0.03205654222714718,0.19322444646748174,0.8067604212118087,0.8770838973215321,0.9245884247592145,0.9644982024362686,1.0306819116518853,0.4220454009369382,0.27734108377109723,0.6773437257512981,0.10068318597023793,0.42034457967499833,0.06819712430559179,0.17769909625536237,8.515652544211537,0.17780185045110722,8.553739827296512,0.42660986884285285,0.5733901311571472,0.038087283084975755,0.05119167145089712,True,ok,10,ok
