sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,109.57047339589322,0.2791928802046929,0.023245132969528487,43.78217951649503,51.475314276339176,13.155000551245196,0.2615082625802979,4.344015479424579,0.010407151463615032,0.175037429222242,0.82495946196603,0.9085663356042145,0.9408764637998746,0.9775458645132419,1.019113391598559,0.28884495675101557,0.25638881731496543,0.670021797621134,0.08013486540143355,0.37767260195153934,0.053692106568396125,0.1557246188983667,9.971345545943546,0.14830930135204887,10.14854242326196,0.769000464461785,0.23099953553821495,0.17719687731841424,0.05322805154353696,True,ok,10,ok
2,153.384315519481,0.18673507273874135,0.028942287680241034,52.514583091540736,26.05725868061068,32.592897290215774,0.18992771838434092,5.580860725681375,0.08096438781171925,0.24123528300165992,0.7587554619686979,0.88348853092511,0.9338154329262198,0.9640701885030987,1.0552104801128506,0.3912974040378128,0.4830813030474023,0.7341629510785654,0.19249905301647113,0.6054425484281755,0.14132567284240166,0.15122481907455437,12.160299937478786,0.14701440693508536,12.270325389623194,0.6996756311528937,0.30032436884710634,0.11002545214440788,0.04722663331569734,True,ok,10,ok
3,164.17267111387983,0.3224473774704192,0.010515468732457081,36.224892995941026,61.149947761406864,87.4082677215489,0.42586094010989606,2.5940904920493657,0.061259618763018,0.15550743011536358,0.8444785063529258,0.8653409364642255,0.9182434577462724,0.9558858313435176,1.0424664903631697,0.46035168806844,0.13070982971642287,0.6103549996029803,0.048258877792045254,0.2620447121513448,0.029455047335604057,0.1958917945928666,2.712154920873676,0.1979040776253718,2.744486129017237,0.35679684425664593,0.6432031557433541,0.03233120814356132,0.058283965908553635,True,ok,10,ok
4,173.29422630435062,0.22144761424581047,0.013532145422983624,39.4965054000634,40.195672413033876,92.05654790122288,0.32664087433997147,6.44724698478393,0.006087190741507566,0.15634321406990445,0.8436413329348946,0.8680566696786679,0.9164289892537549,0.966364621239291,1.0254562411196397,0.4603000924433593,0.20647986840801932,0.630563091522015,0.06590676705520541,0.355603394756054,0.04155837478655161,0.15971245663624464,11.741370898900474,0.15653527032548017,11.89769057472872,0.7465041682397571,0.25349583176024293,0.15631967582824655,0.05308260547025634,True,ok,10,ok
5,153.68257703843204,0.15925055329898993,0.017027265296493257,33.95442506791235,48.95160078156949,95.49012762719649,0.5951217305002592,1.7001360476489544,0.04921218378706927,0.15868869051439644,0.8412957905333154,0.8594035746112461,0.9111147217692009,0.9529875756767586,1.035446776196549,0.4774114608425054,0.18159987313987688,0.6397406414874897,0.07464750260514974,0.39570865780167197,0.04775504120205755,0.21521343105714022,5.574805624787565,0.22664127705773718,5.591262601223373,0.23915337639932924,0.7608466236006708,0.01645697643580773,0.052356505036134746,True,ok,10,ok
6,110.98661123095498,0.23904182129717338,0.023578972498957684,24.332707202800346,28.566775867530584,76.17400031039689,0.3173237644287532,9.764502661165773,0.021082260206533025,0.23361203898427968,0.766367808877923,0.8612241532394873,0.9136971412529183,0.9653620472160572,1.038433030272169,0.48537999637065243,0.3457330081140749,0.6997398600463185,0.1098969016854837,0.36048734270171456,0.0768992426049244,0.1455245375958698,10.844168725104161,0.14148282977203225,10.984193553549533,0.7420561814585875,0.25794381854141246,0.14002482844537079,0.048673590817356206,True,ok,10,ok
7,117.93895508527808,0.30261548067887656,0.026082892981107317,30.69129667494903,41.024118465375736,3.908429649848351,0.12400067202795134,9.457082101770126,0.0009703918419619913,0.21761602114474077,0.7823810432816389,0.9224335872061146,0.9497216568275924,0.9881362634349543,1.0227981049276442,0.23431037157561124,0.3684613117138307,0.7185888164845323,0.12032809980482183,0.43260213026033056,0.0864664268285796,0.14820251691044356,8.766845719852306,0.1404038426737473,8.902469367645386,0.7256072948730351,0.2743927051269649,0.13562364779308075,0.051286887356392676,True,ok,10,ok
8,75.21438129717191,0.25288948739790745,0.02396498814687948,32.18431012095192,63.820262383071594,23.805439084435893,0.9496763679762786,5.736754182233685,0.00767423754442384,0.21615865440046378,0.7838347543170453,0.8613615510659954,0.9023497768532491,0.9577127022164473,1.0218846164404511,0.4471756571257405,0.2422677504867989,0.6839448587422902,0.070035990664239,0.25395684381276756,0.0479007557417293,0.14981749460517105,10.893981372491744,0.14325226305992653,11.075681293763322,0.7848107881863958,0.21518921181360418,0.18169992127157858,0.04982075098047525,True,ok,10,ok
9,88.88504424903377,0.34454036044838166,0.02630533034077523,59.022154010909574,72.27096889531654,76.80566806485204,0.5603481901226409,0.4705260346313006,0.041961377172345375,0.17744428910255763,0.8225418981723949,0.8690347023454198,0.9166225237441491,0.9561104116442015,1.02925834260757,0.4399516558272109,0.23267176276359722,0.6316209874714378,0.07458055040826846,0.3456907679490137,0.047106640895033865,0.15535299724720125,7.874465734938067,0.14435601540032608,8.078384028113634,0.7892899463079229,0.21071005369207707,0.20391829317556723,0.05443834006097634,True,ok,10,ok
10,144.2761847398381,0.27131849886690135,0.024831775511962917,22.309887604622453,66.76756631263302,54.08913606639614,0.37752897451982587,5.643363066738999,0.06753433144347964,0.19549565957403506,0.8044925884699626,0.8673925069315576,0.9204566276320159,0.9587152237457693,1.050363736152929,0.450859773013086,0.24090774117329247,0.6613911426433655,0.1258991934422967,0.5180620377816857,0.08326861140867872,0.26237661776966054,0.12577309688392457,0.2678255128845534,0.13024520726440095,0.07798795186070197,0.922012048139298,0.004472110380476368,0.052871495571173946,True,ok,10,ok
