sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,163.7555160361992,0.20053387612506493,0.01209617305211976,34.6514512801901,45.6037340895914,75.65169219160256,0.21538738668669322,6.832987881501646,0.009354807604673608,0.1986055237257488,0.8013780502256058,0.8755265932388718,0.922747765824281,0.9697063608851508,1.0272779325078987,0.4343956569180877,0.2416477548562877,0.6818208490869428,0.07071775571378633,0.28532424162896197,0.0482168402462968,0.1513167340464676,13.119893236324302,0.14882411285553265,13.285665181086507,0.7688774954277381,0.2311225045722619,0.16577194476220652,0.04983060017895489,True,ok,10,ok
2,162.4346014716993,0.17441050247383016,0.024608853924049285,33.503656035201416,31.009730877199786,10.738535247337717,0.881679390479793,1.9925245306941601,0.06452662948889974,0.16181965533667286,0.8381781418245801,0.8785634131099159,0.9183212153483545,0.9549376734346626,1.0383585712833963,0.37121933194346585,0.3242081885037985,0.6576510115915672,0.11626912892088787,0.6022316362529274,0.07646451025169225,0.15938551748687727,13.921034410909058,0.15598770819204422,14.050295624118238,0.7140904039529983,0.2859095960470017,0.12926121320917988,0.05175398107662363,True,ok,10,ok
3,174.86338034377218,0.16526458350590925,0.02933875551153098,51.91464249926014,25.07128122553324,95.31398648530703,0.5837469460858582,7.7428001067311865,0.0520523370101932,0.2077518827536198,0.792226583498639,0.8444713031441196,0.9025804067285974,0.95285581994219,1.0488062142097032,0.537413393443171,0.4447627291138183,0.6764952761094692,0.19159661772781597,0.7305454972455925,0.1296142068114193,0.1618090585095604,12.166265450433404,0.15906529439429412,12.25072827717017,0.6330121331115295,0.3669878668884705,0.08446282673676717,0.04896720140755243,True,ok,10,ok
4,116.40908956900117,0.17874173745684566,0.01378670891413606,60.746497637482804,54.84957840558614,43.3590029334485,0.7574143136968853,7.531319325469628,0.09362319200850605,0.2299053023016561,0.7700828229965525,0.8435202737444345,0.9026421830765644,0.9464782779013735,1.0654102292367382,0.5233373326824811,0.241537221558548,0.6974065986312848,0.0663248408672364,0.22214791150237842,0.04625538167398058,0.14524877398166602,14.205659458348169,0.1427645782310221,14.388711682766985,0.7950461651405277,0.20495383485947227,0.18305222441881558,0.047188775971973435,True,ok,10,ok
5,139.92257837187742,0.21238350847160942,0.011415712380078892,30.449516739449734,46.20070177815067,73.99721408572087,0.07231427477156291,9.894780508163452,0.04368850109934175,0.2186030782866537,0.7813785653156792,0.8702539606075947,0.9248061310626186,0.9682513369600231,1.0488043989133455,0.4590646309280525,0.22917927770091448,0.6953090429016421,0.06276837087616556,0.22434149539472487,0.04364341587840198,0.14679010113162144,12.705503982924256,0.14421983335018693,12.886815514853806,0.7881472689215021,0.2118527310784979,0.1813115319295495,0.04873625111695593,True,ok,10,ok
6,111.0215452671423,0.3192640965899397,0.029742991116249416,22.32846564032079,51.95830258700901,81.11075820599542,0.14465166527812037,2.317961583184181,0.08081052646139279,0.1802554188396503,0.8197295153481736,0.8784400313482875,0.9320326000535999,0.960383722379889,1.0505520228815748,0.4195803271195435,0.3100057856513902,0.6442288440845453,0.10699755036267668,0.4865413784826707,0.06893090819002512,0.15342271029224339,8.219879091761207,0.14299219928541357,8.383399132338967,0.7519949282940671,0.2480050717059329,0.16352004057776004,0.05392828842721385,True,ok,10,ok
7,142.3276012433137,0.2516509888357539,0.011587376287526959,68.596234647766,37.12476918837503,66.77636283281062,0.748892074280043,3.00691052308272,0.097190332670829,0.17914991004346664,0.820837453234146,0.8473743539843419,0.9056790568202788,0.9438600182132105,1.0588851227597043,0.5107459031165443,0.18032529154115762,0.6358632828806315,0.05311030151558217,0.24332610483329367,0.03377089067647826,0.15350672516905253,10.769204477119349,0.1501799121907491,10.963411173177146,0.7885566649320864,0.21144333506791357,0.19420669605779808,0.052074522140419736,True,ok,10,ok
8,171.81921628283823,0.146639574706671,0.021262598129777592,58.42525696473323,55.76672762544176,85.40030963102761,0.7025589168903073,9.35476689595584,0.07282908114365148,0.20466256170614058,0.7953178998245589,0.8332671700682948,0.8958750457658916,0.9473574134450219,1.0611443208910238,0.5735055675213474,0.36994519108090157,0.6693799250626252,0.1344080339716064,0.522259226411202,0.08997003970772867,0.1532282552744422,15.205355356069756,0.14944638961017342,15.337578439754573,0.7322313201851991,0.2677686798148009,0.13222308368481686,0.048352480402464246,True,ok,10,ok
9,125.05889120945056,0.20037289189078694,0.02888338448181539,22.997942081436197,27.58297942173581,30.332572282195848,0.004413812549536405,0.7655632317335799,0.07507928382435486,0.23699457109528782,0.7629980575401063,0.9068926831084473,0.950065694181433,0.9699681291091431,1.042780657385813,0.3070922081604567,0.4392578936079671,0.7439199075883469,0.15387634432504205,0.49538560993544495,0.11447167585031794,0.1461307572899791,12.66676946091355,0.14227074557815228,12.780588249328101,0.7042534440950448,0.29574655590495524,0.11381878841455159,0.04779744416320606,True,ok,10,ok
10,176.08742568108767,0.3293810567558527,0.01704618707957306,48.96201995590492,55.413392597087565,35.54066512709636,0.8410393584845338,1.8487534340852507,0.020450744732050448,0.18678737322563513,0.81320548553454,0.8678822544650038,0.9092934399144594,0.9564138161044076,1.0206973772870618,0.427765045610959,0.24100285770655028,0.6447059142108538,0.10078061690307756,0.4387460238629862,0.06497385975523244,0.20462402125556398,0.31297553756623486,0.20676048690721097,0.3244933557016816,0.17365985508491438,0.8263401449150856,0.01151781813544671,0.054806192844608796,True,ok,10,ok
11,153.5954268588187,0.3216523954306192,0.01582564818193789,26.016715235529105,69.55635769851251,3.3533973581313794,0.8616712872226082,0.10356589655843154,0.03776097780791817,0.1563071870869802,0.8436921378764872,0.9054953351301647,0.9317267962385768,0.9648259339307093,1.0203868266936953,0.2607207619984647,0.21575942372812704,0.6456132835774553,0.06829327102408313,0.3686218661691986,0.04409104295210339,0.1602617597679363,8.294982405731183,0.15209124573812732,8.456648658564003,0.7439920939911515,0.2560079060088485,0.16166625283281966,0.055629406809959286,True,ok,10,ok
12,118.76430818494106,0.1392061052686684,0.023258704915717108,31.213094547461395,62.64995202978278,87.1476404771701,0.0414048231975275,5.160819534375372,0.06124035770662393,0.202668710041311,0.7973125718020911,0.8782009858606944,0.931722676505331,0.9655161162367254,1.0475848838476687,0.42811703105949495,0.3114205270268604,0.6986504408645388,0.10063651377571593,0.39587436837654094,0.07030974471647417,0.15546132242454916,16.43949419445232,0.15148076294686763,16.572493865300753,0.7334256253231246,0.2665743746768754,0.13299967084843414,0.04834069449513918,True,ok,10,ok
13,177.36618736650695,0.26231249946996027,0.01816681196050948,32.30168631056209,70.85438407474334,92.02456023866846,0.9136527999478516,4.763440401339728,0.0007908501877109134,0.17469739656734334,0.8252855335404037,0.8437160005406568,0.8925425147519619,0.952485636557383,1.0197045297534548,0.5288395719201262,0.24203595949020906,0.6263435020617119,0.10118956227735824,0.4779814950933197,0.06337942480889225,0.19848011433721588,3.02513016830623,0.19971615758731212,3.0482302979595968,0.30012246685316735,0.6998775331468327,0.023100129653366594,0.053868882015687035,True,ok,10,ok
14,128.44827945820046,0.16762730653858063,0.017975666058043908,53.83285396200322,29.628455260002823,23.360058132607648,0.5345140319887003,5.708999170795331,0.0796568966113421,0.21746207398752163,0.7825314881678752,0.8717057218805525,0.9212503762473214,0.9573925071769178,1.0541820448293602,0.41924105025521685,0.3008981541115319,0.7071594897538219,0.09025410515989454,0.32476738185688486,0.06382404695305881,0.14828774596077068,14.776893325329933,0.14668424534695312,14.929206494807767,0.7605312690877399,0.23946873091226006,0.15231316947783358,0.04795889778448134,True,ok,10,ok
15,162.16012031776808,0.34450215151385,0.027096488641115864,36.56463711995728,73.51143543454425,31.40133310349681,0.08603902645139525,5.969529850338891,0.02212422123040055,0.24470004413771346,0.7552907898133869,0.8971633483666759,0.9382595626277337,0.9756890653727966,1.0294314895669014,0.3474418240253166,0.4501012035692299,0.7177612843345347,0.19327010746063925,0.5965248794679409,0.13872180055442196,0.16947955383961316,2.451292726358293,0.1605179274858056,2.4805312918668356,0.363708747248155,0.636291252751845,0.029238565508542466,0.05115148760335939,True,ok,10,ok
16,109.8500043218804,0.25687849379213346,0.025661079557671808,55.172656101924495,33.60083825101157,36.85476853965853,0.7820178954427743,5.430596906360776,0.050959619846995347,0.15226953093952786,0.8477239109277703,0.856689945094479,0.9062321415946666,0.9531216331086216,1.0416666133551735,0.4726641346991573,0.22779548683590475,0.6150839462366976,0.07715498925186552,0.4295233062175454,0.04745679526088743,0.16087391365729897,10.021220034046344,0.15511519851097463,10.176986834822179,0.7417514853082638,0.25824851469173615,0.15576680077583402,0.05423183604671178,True,ok,10,ok
17,103.46047877047594,0.29648290338754857,0.02677858264066929,44.04058497965744,48.51417765809602,20.221457912702604,0.2446085694237466,4.184686023759124,0.0382445221048659,0.17506751188759317,0.8249281724601154,0.8986145920913452,0.9379275056802266,0.9715991743041953,1.0321989802525005,0.3293454707263226,0.23243016139915454,0.659355091807538,0.08718376803466299,0.41080479620078436,0.057485061376622314,0.18983680524593993,3.208564558466229,0.1886751913736584,3.2369945184263123,0.3421565775097439,0.6578434224902561,0.02842995996008328,0.054660536697908504,True,ok,10,ok
18,123.47308373345996,0.2636134440491691,0.03015531470321598,54.25585250218954,72.63635330672437,61.67098810403454,0.9619818139181266,1.3468363827414405,0.03227693673935299,0.1609000484900693,0.8390896564973216,0.8519645972127625,0.8993437434488114,0.9486940139462768,1.0261842543761386,0.4877127070129486,0.22295144136201486,0.6193651261394215,0.10769050691615756,0.561567320591774,0.06669974440014417,0.23246739259019814,0.4152947703880727,0.23044130611867164,0.42530582141840434,0.15424302892987082,0.8457569710701291,0.010011051030331635,0.05489334756575226,True,ok,10,ok
19,102.19623338903169,0.21741996838154304,0.03026352599797537,21.360682327061188,36.4507204870488,17.39808244262071,0.6081236273173919,2.582078919081556,0.00388524284731054,0.23098022536482876,0.7690150190505552,0.8920740079064252,0.9253652907029611,0.9684385519515609,1.013222745494816,0.3398399478497878,0.3301750962162355,0.726574332027246,0.12840899804812783,0.42751025488473915,0.09329868198310641,0.18927466486315006,4.648750420292064,0.19420378591818724,4.668829532832436,0.2898086446712731,0.7101913553287269,0.020079112540371733,0.049204923355614945,True,ok,10,ok
20,134.26819987959294,0.23678599694100683,0.031580714027919156,42.22796359522852,66.06522344256854,15.446076484630625,0.4627015751279825,3.3646000256235133,0.023940905594440173,0.239447926888918,0.7605474580517075,0.8963246677076848,0.9318291191624167,0.9696733192724184,1.0235698097728316,0.32737376646567656,0.44956631935130675,0.734179732704837,0.18250377941032847,0.5796672041398836,0.1339905759850975,0.16405349497296864,8.059286780133395,0.1571879089614682,8.102232382197018,0.4673209607764969,0.5326790392235031,0.04294560206362351,0.048951842451309936,True,ok,10,ok
21,132.48070636973088,0.17022795722550946,0.01990913614778727,69.34853998495305,29.369561394518513,69.73953252328741,0.48432499663964496,6.350517778922091,0.031716040234963876,0.18768078532498536,0.8123048420355469,0.8613230792332769,0.9121519276034754,0.9600635407824546,1.0362016249701016,0.47500494313098524,0.2773970673509512,0.6675814403313406,0.08898471628082001,0.38510698243882674,0.05940454506222552,0.15474532187587506,14.250131503383631,0.1528485402330706,14.393186545856762,0.7412968721099544,0.25870312789004557,0.1430550424731315,0.049924380286273544,True,ok,10,ok
22,115.64840837075369,0.21192582797302634,0.024808612680815113,47.84390968750045,70.06050548384852,85.06118471817052,0.8938705965767642,6.472446237556346,0.004804879077503419,0.245453533993396,0.754523777252645,0.8411791898846388,0.8916278478302699,0.9527995554642659,1.0247602671638651,0.5390687600364836,0.37744541855502195,0.7044341500296941,0.12659276051176488,0.3891099788205678,0.08917626365101772,0.1470864097506415,11.840509723912742,0.1403160457414378,11.972424910541532,0.7359302563231751,0.2640697436768249,0.1319151866287897,0.0473343896664682,True,ok,10,ok
23,135.92726582282742,0.2152187001904265,0.026341372317425144,61.01049807029936,39.964418872127396,6.593847008170593,0.236911595025582,2.8682494403494285,0.06611868170599451,0.17668712711273202,0.8233111591807797,0.9159234526914715,0.9502689243568065,0.9731773635870623,1.039882723360956,0.25102719444991406,0.33148787701081345,0.6898233732346454,0.11371333556010957,0.5298662761056644,0.07844211671783793,0.1581943401721951,11.957769853684766,0.152726797094617,12.079243890822926,0.7005474447387062,0.2994525552612938,0.12147403713815981,0.05192469274153853,True,ok,10,ok
24,144.67078736908536,0.3339095537705581,0.02144951023767533,51.19342765586483,60.78165021145737,65.33539329274227,0.018413209103647125,2.6902225551294494,0.055865447493598785,0.2340645910768356,0.7659194811415375,0.8912612630830489,0.93923517634832,0.9684371329765236,1.0396089843511165,0.3757150060694769,0.39354871268899916,0.7041458204760974,0.13056320314265402,0.427207275918867,0.0919355338008715,0.14167095717886982,8.089696827947044,0.13198852562055546,8.261873369231843,0.7727394144477692,0.22726058555223083,0.1721765412847985,0.050636658178882056,True,ok,10,ok
25,143.36836785904552,0.17209106782563785,0.015988716168538277,52.84945172002446,58.628808438408036,90.50152766556377,0.4107766830574706,2.1641338416114837,0.04912088125609981,0.23191958637904542,0.7680588253625497,0.8683947210665065,0.9192318608816474,0.9578974576138432,1.0362186614969902,0.4503281852010564,0.248971009545224,0.7163877847565242,0.0955657089181736,0.31645992244095594,0.0684621065105772,0.20651812767665453,4.264043210037634,0.2179823318040281,4.277887729617694,0.22334626729411639,0.7766537327058836,0.013844519580059517,0.048142276742030726,True,ok,10,ok
26,120.72331304366097,0.3387405340161081,0.03194512651246628,49.596718574898176,51.285045013801316,59.25620662743504,0.3957929229797824,6.14526254867455,0.05662398952586533,0.1850185165313655,0.8149693089557595,0.8653070369219464,0.9180077334456177,0.9594095278314699,1.0466521406500506,0.45996226800882517,0.34454302935341447,0.6369090068814631,0.12826165161935502,0.5649295746334176,0.0816910011538596,0.15540856027730546,6.851666230066044,0.14360532765873546,6.97123302641285,0.6873628924372187,0.3126371075627813,0.11956679634680621,0.05438323450640428,True,ok,10,ok
27,178.71717948271026,0.31122559328484717,0.014553550642442053,66.43865568602814,52.07829276726261,33.549251229562906,0.9783211908720697,3.147770433519846,0.04606085263751499,0.23273525632350678,0.7672559749655529,0.8549005175905338,0.9017136520118569,0.9494438208055598,1.034698533164726,0.46990261066292327,0.34011009116889596,0.6853303083645238,0.10881057449602355,0.3587012100918691,0.0745711845726808,0.14468483431341966,8.274743510190792,0.13828108434688918,8.423167766439773,0.7467923069118613,0.25320769308813873,0.14842425624898195,0.05032478665793629,True,ok,10,ok
28,151.55482097880446,0.14371249852041834,0.018851454694483766,27.690765408589733,63.074092081658804,50.281601952083975,0.7647530894216619,3.6668887152730454,0.08382234207371997,0.22565187417038818,0.7743357790080815,0.8517707781239496,0.9066945936061445,0.9469793857328609,1.053585205651936,0.4918911216903938,0.2758787616248327,0.7055844481212907,0.11588697622390204,0.39765024165899926,0.08176804816338706,0.21462319153118345,5.109792291692848,0.22582491989292813,5.122629575997416,0.21142579204793288,0.7885742079520671,0.012837284304567619,0.047880399097357376,True,ok,10,ok
29,170.20479645012193,0.22370587465031236,0.020347686172074157,33.30676956183236,32.72713790251816,26.76177127726915,0.8702261705362255,2.2637779885529925,0.07117590659745938,0.1902642904344312,0.8097300212970132,0.8625394581615001,0.9100366165207788,0.9495637715123857,1.0437583892397988,0.4408182940489502,0.34180056444947915,0.6644615472508613,0.11844436235736341,0.5040624732704273,0.07870172427511536,0.1515545492973881,11.5381598510257,0.14707021877976845,11.68673373785965,0.7443617566945829,0.25563824330541707,0.14857388683394845,0.0510251461600443,True,ok,10,ok
30,173.74731382335864,0.2815436739383098,0.03100827564425565,62.64044382329032,64.05372401481415,43.63778524082308,0.9834339922979308,0.6689918001197259,0.03974946923873066,0.24226939216058535,0.7577196349105505,0.8573475671917199,0.9027037014110716,0.9488749068982189,1.0274559739210776,0.4621552721845785,0.5336838936347111,0.7019182008310663,0.23462335128528797,0.7337727100243664,0.16468640060712456,0.143897767982844,8.483059698728756,0.13170408045948287,8.58465808430515,0.6730368570710448,0.32696314292895523,0.10159838557639558,0.04935677313294536,True,ok,10,ok
31,93.50704748449903,0.14841097613445142,0.03144931343381418,20.51695463256611,44.84115233670673,67.62994427694754,0.5506158775523586,7.629672302348726,0.013852027828863378,0.1664814061714619,0.8335059718775635,0.8580150583636326,0.9075453104655624,0.9612498730029402,1.0306555274812546,0.48651208094567094,0.236120431949488,0.6480910097090157,0.08800583606394886,0.4405767026396678,0.057035791154970726,0.18451802392178676,11.666357862996136,0.1855199706382742,11.704982302933358,0.42883330150924753,0.5711666984907524,0.03862443993722187,0.051444217980169286,True,ok,10,ok
