sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,159.60276266170206,0.32248592217071337,0.016204446073353043,48.50355672149158,47.540665475999845,33.701621586974895,0.5970943636350782,4.581866111206839,0.0582869394736345,0.15758876112272402,0.842405111496281,0.8684664263485412,0.9166748080048748,0.9571167408410021,1.0430779986443794,0.43350631345320884,0.17640070505580277,0.6163266298417482,0.07326119883250615,0.3916092010141062,0.045152827774604734,0.21081456056616774,0.31265880188117023,0.21508398681302948,0.32433100253651426,0.1710044015651461,0.8289955984348539,0.011672200655344044,0.05658452577106541,True,ok,10,ok
2,152.91197922241912,0.17967707142584471,0.025451877792444857,54.02824972052033,56.878485963073146,74.70861040490291,0.7751476956398841,4.425617424653339,0.06059520451148294,0.1893499628475912,0.8106349051059295,0.8460855396024004,0.9012903174095224,0.9480933546268899,1.04549454580163,0.5189673431237244,0.3538207426613568,0.6579614103418883,0.13247031474118998,0.5670794877992041,0.08716035511554719,0.15918007834787104,12.877436009570829,0.15354733242114724,12.986827827501495,0.685111875890753,0.31488812410924705,0.10939181793066503,0.05027818894002086,True,ok,10,ok
3,133.72387236567914,0.280023158921036,0.018606794340229327,41.017805009768644,36.283670441118865,44.665920432431946,0.3373553404293029,3.534441306666168,0.009755477143469058,0.22264245942499444,0.7773467334937489,0.8865922446328754,0.9272570307477283,0.9694026188216616,1.0197389177663276,0.3806279180479888,0.29890755590730067,0.7006027182132661,0.09957879627653249,0.34765828153088796,0.06976517534774372,0.1636353324981663,6.508947304630759,0.1628882713139552,6.556347754143289,0.481676083793264,0.518323916206736,0.04740044951252956,0.05100686425577016,True,ok,10,ok
4,128.56898651728795,0.15058761322443617,0.023546383824449256,32.62519566526443,39.466276939408445,62.67940723674608,0.28975088092325757,2.4643994824083175,0.06771969674215285,0.19037261865954613,0.809614923767602,0.8771891211760715,0.9277621465071036,0.9600969042279638,1.044403210193838,0.41698564466049404,0.3120404841084024,0.6851596044549015,0.1035978258369539,0.44055105330362954,0.07098104537283512,0.15649278891392496,15.461672469963787,0.15382873429880878,15.588897648763622,0.7202712551051254,0.27972874489487465,0.127225178799835,0.04940991235240896,True,ok,10,ok
5,154.18587006041383,0.19540221855280832,0.02385172833103258,37.98064757290649,34.51626958333735,13.0136580047028,0.1778244054582361,3.854207013940215,0.06189086661426613,0.1879861632152317,0.8120106323763928,0.9064264515215432,0.9454748021017821,0.9719697659093559,1.0412797015891195,0.29637507973394667,0.33669948666707117,0.6968420667760078,0.12426677177293115,0.536764079832136,0.08659431407383181,0.17059144801631468,10.107541980250968,0.17066168989700214,10.153133512941128,0.4708789615595269,0.5291210384404731,0.04559153269016029,0.051230658174267966,True,ok,10,ok
6,147.0776841816026,0.14337370675342723,0.015681613375782857,42.62707389035906,69.58962351885917,83.80046623195379,0.37309170101330086,2.8659329026188765,0.01616384211585714,0.23758561424649516,0.7623937046225359,0.8747863840290762,0.9206165615306607,0.9641951241740598,1.0226267975506649,0.4294471030013197,0.32945099412049983,0.7315930859422176,0.09850375081136332,0.3160633407502433,0.07206466303296852,0.14667701423940355,16.443119151761202,0.14387415957457816,16.590130854829674,0.7609079292304415,0.23909207076955852,0.1470117030684719,0.046193936432689486,True,ok,10,ok
7,110.45127466961921,0.25927509359127154,0.026396994200524125,36.67051006151384,44.2020075041186,16.18548688867199,0.6095240751362367,4.7941435188938035,0.000912533417373533,0.22196056447794615,0.778034643477682,0.8881016055606064,0.9226489784121117,0.9692187831487564,1.0161614210596985,0.3555136026113031,0.30354218257921733,0.7069300389985564,0.11632356546613166,0.4077382398923802,0.08223262267142359,0.18867741023631834,3.224612674944069,0.19166514138981905,3.2460096301547163,0.2965884498337485,0.7034115501662515,0.021396955210647325,0.050746633734375,True,ok,10,ok
8,124.21891408564608,0.12586669385564395,0.01743405625381253,31.024520978867592,52.05135737928987,70.51573604429518,0.8134816274142785,2.012275414939519,0.056808483234232245,0.19507841471230042,0.8049072768960969,0.8517578187963172,0.9037408355630503,0.9480116434512316,1.0388403856365942,0.4943698471745258,0.22209911915329722,0.6780102248821481,0.0759424390607475,0.3133208704697766,0.051489750185676246,0.1803425523555013,12.875314078886637,0.1852068124036349,12.910060496174314,0.4140580895364184,0.5859419104635816,0.034746417287676155,0.04917035228100543,True,ok,10,ok
9,168.77663545677683,0.31940160811355767,0.014245306533804555,38.039608324672386,45.27691094264566,65.32779206440756,0.3241557604756811,3.7866620586501027,0.06423178875340982,0.17363650990054258,0.8263514321843001,0.8719800719830841,0.9238332196405282,0.9595392387583793,1.0455664686230215,0.43671526386859877,0.23406311449274578,0.6336937136736265,0.07504342188673276,0.35711345006846407,0.04755454470218038,0.155615206350817,8.0926067172134,0.14924733130685566,8.251969609531393,0.7455335205950466,0.25446647940495337,0.1593628923179931,0.054393951493399595,True,ok,10,ok
10,164.16237562335218,0.2177428127473766,0.02006610138747261,52.98865125361996,42.4598720138013,59.41626689828496,0.4274241235952121,6.706937592997198,0.09831778551552021,0.20583227250951552,0.7941540283116708,0.8560212352702375,0.915715950507368,0.9523503082264851,1.066543447010501,0.49137177921530506,0.3550547227619298,0.673578897943711,0.1218810823750958,0.470217375396211,0.08209652514640368,0.14912564958706917,11.819664740946788,0.1442411339396419,11.972671986630859,0.7542548558870671,0.2457451441129329,0.1530072456840707,0.04985156853479344,True,ok,10,ok
