sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,83.75932239155797,0.19691662610100163,0.027382395031623978,43.71736453601147,63.813516848848174,92.08489480632772,0.18986471305369929,4.107895415114098,0.09761533705072331,0.19960240250593994,0.8003783574301667,0.8670093551390867,0.9260899741014429,0.9560531534557882,1.061965863767158,0.4621773238782089,0.24202784591121893,0.6777913401758702,0.08229425367628215,0.3299569061522086,0.05577833248802031,0.17468412639979303,9.792566727178208,0.17219021248915636,9.838064530939382,0.4737893894218927,0.5262106105781073,0.0454978037611746,0.05053179246234997,True,ok,10,ok
2,75.63792956890201,0.15050066003221999,0.01339950160137557,69.30407067246938,67.51960327445622,85.24150000050123,0.1988774202221237,4.2789335054402375,0.09094419793887762,0.21495769614278876,0.785023016270366,0.8684554518423246,0.926172401880017,0.9572421492748225,1.0591404702948926,0.4561130444602586,0.1622902781329539,0.702769738089395,0.03916314331585467,0.1430105137725164,0.02752267197084063,0.14206648819002302,17.397575563457355,0.13803340132024697,17.57312283180777,0.7931236462015323,0.2068763537984677,0.17554726835041548,0.045789302802336396,True,ok,10,ok
3,100.43180679576068,0.3491092767651903,0.029604655753825086,54.49158943268578,62.07786236254866,89.59611130333906,0.7925910854055157,9.546374834039757,0.022608285637615508,0.194884851680136,0.8050956705406483,0.8349976668830017,0.8910738145154529,0.9523828553579757,1.039030928069504,0.567412299227449,0.2982112367332333,0.6236882094012527,0.10416218392015138,0.43026506153452176,0.06496472597648317,0.15288328903509657,7.0924552474555504,0.14124409788486386,7.250142994463518,0.7461150380979545,0.25388496190204546,0.15768774700796725,0.05365733914651533,True,ok,10,ok
4,126.16937353065526,0.1810512956439746,0.026657070228340678,25.171364047836377,40.662067354568656,68.76360752057892,0.9821665887498543,0.305494992309986,0.07164742643053944,0.23596449586685608,0.764018973362744,0.845794658563664,0.8989520457064549,0.9417030461437079,1.0420506019475488,0.5081431038723554,0.39706602692467285,0.7054153267539608,0.14265951669811114,0.4618785630408322,0.10063420958616019,0.15281031289183927,12.670585519708329,0.1475497701393297,12.814555319830474,0.7533149945746269,0.24668500542537308,0.1439698001221442,0.047145206427591846,True,ok,10,ok
5,144.55076722627098,0.22989832857550663,0.03061754592526828,48.25388786624748,70.36210011652956,48.46611319939059,0.3035135654113751,0.21492672445866737,0.09877744824635257,0.1766577422142116,0.823333603861257,0.8818441952285082,0.9329797662150869,0.9564623584862554,1.053332979216379,0.39292961816057176,0.36464887838811527,0.6609796309882616,0.14054067280272858,0.6549737876403118,0.09289452204798955,0.16185608203618632,10.562541706328464,0.1516361575179753,10.667471421460887,0.6670495633626201,0.3329504366373799,0.10492971513242279,0.052374510663736114,True,ok,10,ok
6,140.93547139423788,0.16693508015371716,0.025513139014800047,44.37854228476587,71.79294247183921,53.62205896427961,0.8906394740871161,3.89869494281633,0.03958632379889937,0.20414372507300202,0.7958443499110096,0.8504384502945481,0.9000666805851063,0.9501257864297934,1.034279346854415,0.49575992651539424,0.34067272142568855,0.6789800000367818,0.13194803012030362,0.5143629099040757,0.08959007349593705,0.17338981265699482,11.240180060520778,0.17049971098672942,11.284543519664357,0.47250604510725874,0.5274939548927413,0.044363459143578456,0.0495262584652364,True,ok,10,ok
7,125.23832469360143,0.30908626954855833,0.031002625701174756,23.69338446989905,44.6886013056819,5.261269891047144,0.6398939982185409,3.9738896033331312,0.021641243361794484,0.17306716630823982,0.826931124627358,0.9030265976732706,0.9323576777296158,0.9708196535705172,1.0216610627073737,0.285658957023511,0.3361752239926791,0.661186075749981,0.1207847201606871,0.577115002713344,0.07986117513360431,0.15769700712953433,7.9638519682500934,0.14767734535612267,8.083005707735913,0.6862087535802059,0.31379124641979406,0.11915373948581948,0.054486918497848265,True,ok,10,ok
8,70.40956605782758,0.22079124186323848,0.02648237279694541,60.9322601512035,42.51315639642661,35.54350575115321,0.34924251817713936,3.784409346234567,0.01586036745550913,0.165945068960421,0.8340483465496684,0.8883201657958286,0.9285200558937634,0.9693968726111821,1.0225031877738735,0.3710627853415534,0.13320896522646994,0.6563437343372192,0.05561954680451994,0.2795355760768956,0.03650554105182236,0.23754163730256928,3.9847699676362316,0.25791475241044637,4.017454901646352,0.3799585773125373,0.6200414226874627,0.03268493401012032,0.05333742727279165,True,ok,10,ok
9,94.81373073468842,0.25361098818843403,0.02252075129324289,68.75551320711773,43.552412591358106,53.397134518473514,0.4576349198278384,2.633790061271972,0.010103717301145308,0.2298225196913277,0.770164497232199,0.8797448583896893,0.9214894769011454,0.9653956435120801,1.0184734232668802,0.4031059597961988,0.2998502043259809,0.7080352275659019,0.08821217382549272,0.2955935166061202,0.062457326568615634,0.14583776767355938,10.840504854993874,0.14047699720411708,11.01278261867222,0.7783924277782126,0.2216075722217874,0.17227776367834738,0.04904731289014476,True,ok,10,ok
10,159.73276907854301,0.23268545226982906,0.011771253496667427,59.140075458875074,34.141449877234535,19.84874252273745,0.7462419701960471,2.7910064830250136,0.006412053355336689,0.187959949633808,0.8120356546337074,0.8820991415875482,0.9176172940400105,0.9639291940881151,1.0150486164374248,0.3733936681888912,0.21959972495021854,0.6739774728180841,0.06352570724614119,0.2744410870538441,0.042814895628735694,0.15215299715182895,11.802550028022662,0.14934349101362016,11.982055817670625,0.7780813082804479,0.22191869171955214,0.17950578964796401,0.05119733576790039,True,ok,10,ok
