sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
1,121.23163934889332,0.2422831363499956,0.011761124429544514,64.86467400162229,38.00855517074108,27.90615984075618,0.9886937415215659,7.974843291810111,0.07934810478767279,0.1830069042680111,0.8169863480741185,0.8404123704536625,0.8957451062748614,0.9451574349555028,1.0589455360533957,0.5228486275764733,0.16389763413054598,0.6379359105959,0.04690353862923723,0.20938083215766262,0.029921451625612428,0.15264037597087204,11.255813985178666,0.1495939017822516,11.46073953021693,0.7990464356879732,0.20095356431202682,0.20492554503826418,0.051537078265755404,True,ok,10,ok
2,163.80690167126866,0.33839274220963134,0.028594286171293358,59.693324310476974,65.95404137618112,9.681632686603562,0.8841487758933129,6.019090779199533,0.08709083685977699,0.2355618572534414,0.7644342359184568,0.8666244140209284,0.9130902218930663,0.9520024067276255,1.0563611574837286,0.4159821194509332,0.49051605908224727,0.6927173564815187,0.19832658197052355,0.6435894016351037,0.1373842655826363,0.14269681033500337,7.030726432052543,0.12935675620610326,7.147576634982445,0.6961576537763704,0.3038423462236296,0.11685020292990261,0.05099999924203081,True,ok,10,ok
3,82.47203684371874,0.23090233725954595,0.02207149092041189,50.16823063221825,40.97181235863739,43.930029074418286,0.13831101765234757,2.153060652311205,0.049224350469285416,0.19792996440729524,0.8020608865696198,0.8943591935726661,0.9384445030964331,0.9685463996934405,1.0347019479337443,0.35545984653361923,0.22796617422445123,0.6900668284539206,0.06476305264939011,0.26242368435784025,0.04469083434275892,0.15135068144263633,12.074273674262304,0.14685975488399544,12.263333985139528,0.7893003849788871,0.2106996150211129,0.18906031087722333,0.0504686624708392,True,ok,10,ok
4,96.36681340502696,0.16266819824548862,0.021114203909111652,53.25427567867865,26.81073956716257,57.54425946289713,0.7231558737008743,7.336067900288668,0.04801238294794393,0.24992478752830313,0.7500588154593866,0.8477532363005835,0.9017712284959567,0.9526733260835805,1.0450960759798344,0.514483126375875,0.31786107031725197,0.7226661359045955,0.09141076274764753,0.27431833034142694,0.06605946269493419,0.14176549249382586,14.988749447233104,0.14024017907999864,15.151835542437013,0.7810320241229725,0.21896797587702754,0.16308609520390915,0.04572236612267976,True,ok,10,ok
5,113.61398696228687,0.1801265282582844,0.031534292071652814,20.34173942115484,60.884986824745006,44.61559542861462,0.020141541826098976,9.788496513677485,0.03369517619592748,0.21589250965735812,0.784095739918781,0.883245955087835,0.9321613201619658,0.9737479818664343,1.043017503578932,0.40747262872799117,0.38909407920307315,0.7081938647012163,0.13903796324959883,0.5049417488565701,0.09846583253391906,0.15459849765479217,13.522129476577575,0.14763278659451692,13.635936989429469,0.7006122255687041,0.29938777443129594,0.11380751285189405,0.04863257697028071,True,ok,10,ok
6,144.07511838441053,0.16888269282196275,0.014064535132151272,51.632510313617594,62.56687215237702,88.62818326341059,0.6255782016100817,8.222669778554245,0.028493089151858747,0.2349562949374212,0.7650208001287588,0.8459610493994995,0.900679687240497,0.9557336432429592,1.0390084050130488,0.5312511094191241,0.29239531994468043,0.7041755343091386,0.08558567640846894,0.2786409294160736,0.060267339414142654,0.1458486115030776,14.533678420173985,0.14314512065919607,14.693328872581857,0.7732553833551407,0.22674461664485934,0.1596504524078713,0.046814909288223176,True,ok,10,ok
7,141.3700184987671,0.3252199904256189,0.017242561092936426,37.041191039512654,65.11377199504001,3.3030147202539117,0.5650956405879481,1.9287476407375415,0.0200257428090183,0.1780538985905883,0.8219450692502617,0.9186232314652965,0.9424484307224994,0.9749636675695393,1.016031111543297,0.22473581382180624,0.25253256223937276,0.6747343914361739,0.07801361315037993,0.3601299014486651,0.05263846779275869,0.15580383099825143,8.318968394168209,0.14753718186758413,8.480996637189557,0.7490612396879958,0.25093876031200424,0.16202824302134897,0.05428016333650517,True,ok,10,ok
8,152.14233018384758,0.12988556232558326,0.029528399785781437,68.04418868305999,31.371380216776473,56.660875658041704,0.7078979077012449,6.60587304844571,0.06161117985827719,0.1795510812122795,0.8204374313358451,0.8485653560742924,0.9037013783015813,0.9510973162847306,1.0497222006507148,0.5105388331847366,0.37187848050227545,0.6589817439060129,0.14499835809912895,0.6625104627973175,0.09555127088367255,0.1613909182814999,15.78070007587343,0.15931006203936088,15.878825259463516,0.6635728078084308,0.33642719219156925,0.09812518359008737,0.04974884384958959,True,ok,10,ok
9,159.4292667954001,0.25594116972550485,0.028001900706235844,25.03981670182858,69.5485814217476,10.753456869545987,0.459272265597856,6.9623670355929415,0.08172474176888674,0.15559997992508254,0.8443971919789172,0.8846574254449107,0.9298623855079614,0.9629112532131953,1.0560401594197952,0.36625208542140647,0.28258808046234246,0.6389309327345455,0.12486200071114965,0.6775785355433886,0.07977819457747633,0.20253447213851253,3.240825423149488,0.19834400177489253,3.264194148622638,0.29837700141234846,0.7016229985876515,0.023368725473150012,0.05495073401111198,True,ok,10,ok
10,170.97078266007156,0.1507382478515638,0.021463275178504576,49.94304568077248,27.29045707023917,64.3256610641712,0.017133417770700207,8.74899407661734,0.09485941615762401,0.19629241350044216,0.8036932380872235,0.8705951138545858,0.9303541701619406,0.96270312161906,1.069240577629377,0.45444448869299414,0.3258149093755195,0.684906627150009,0.12948231402617977,0.5301094023493961,0.0886832949752491,0.18350589104213094,9.889022487647495,0.19012503139836118,9.91639158844243,0.3548978305407327,0.6451021694592673,0.027369100794935198,0.04974915251541848,True,ok,10,ok
